Epoch, Ratio of 1s (if random), Location of ASM (if needed), Accuracy, Loss
1, , , 0.09697123616933823, 0.01658345036422912 
2, , , 0.24001018702983856, 0.015653920616621762 
3, , , 0.28531432151794434, 0.015194115974909782 
4, , , 0.29065918922424316, 0.015169806503466778 
5, , , 0.303130567073822, 0.015110701330140761 
6, , , 0.31000253558158875, 0.015032214528581634 
7, , , 0.31967422366142273, 0.014712878783321405 
8, , , 0.3402901589870453, 0.014639941873547987 
9, , , 0.3324001133441925, 0.014816392132513212 
10, , , 0.34741663932800293, 0.014720485179471011 
11, , , 0.34767115116119385, 0.014884964447040903 
12, , , 0.35097989439964294, 0.014703941575805478 
13, , , 0.3522524833679199, 0.014970110645425262 
14, , , 0.3563247621059418, 0.015027505594769577 
15, , , 0.3667599856853485, 0.014779112044106492 
16, , , 0.37210485339164734, 0.014688316890986465 
17, , , 0.3843217194080353, 0.014752007343897111 
18, , , 0.3825400769710541, 0.015037190340711555 
19, , , 0.3733774423599243, 0.015126351622656485 
20, , , 0.38508525490760803, 0.014937439805892747 
21, , , 0.3909391760826111, 0.015206658686958035 
22, , , 0.3962840437889099, 0.015321423865420486 
23, , , 0.4044286012649536, 0.015136602407922936 
24, , , 0.40162891149520874, 0.015489158625213145 
25, , , 0.4044286012649536, 0.015186714296214725 
26, , , 0.4044286012649536, 0.015271186805857626 
27, , , 0.4057011902332306, 0.015237863076252014 
28, , , 0.4029015004634857, 0.015375543927139045 
29, , , 0.4039195775985718, 0.01519949448627502 
30, , , 0.40493765473365784, 0.015304424928690405 
