Epoch, Ratio of 1s (if random), Location of ASM (if needed), Accuracy, Loss
1, 1.0, , 0.15486347675323486, 0.017469423368522332 
2, 1.0, , 0.14803753793239594, 0.017673659802703728 
3, 1.0, , 0.14889077842235565, 0.017504166671847322 
4, 1.0, , 0.1403583586215973, 0.017431228183235326 
5, 1.0, , 0.15699659287929535, 0.017522775323317728 
6, 1.0, , 0.14889077842235565, 0.01749973507667971 
7, 1.0, , 0.13267917931079865, 0.017481125001207555 
8, 1.0, , 0.15187713503837585, 0.017553614522409926 
9, 1.0, , 0.15059727430343628, 0.01757946447707687 
10, 1.0, , 0.15614333748817444, 0.017457557517920743 
11, 1.0, , 0.14462457597255707, 0.017579055381716314 
12, 1.0, , 0.14163821935653687, 0.017497969161935228 
13, 1.0, , 0.16424915194511414, 0.017492930128305845 
14, 1.0, , 0.14590443670749664, 0.017589335301223467 
15, 1.0, , 0.1463310569524765, 0.017631217074475597 
16, 1.0, , 0.15059727430343628, 0.017479965558637938 
17, 1.0, , 0.1463310569524765, 0.017600089718457376 
18, 1.0, , 0.1441979557275772, 0.017514129700107378 
19, 1.0, , 0.1441979557275772, 0.01764009114825278 
20, 1.0, , 0.14590443670749664, 0.017557027854610222 
21, 1.0, , 0.1484641581773758, 0.017562776091969462 
22, 1.0, , 0.15401023626327515, 0.017583134333021406 
23, 1.0, , 0.1322525590658188, 0.017620093840787842 
24, 1.0, , 0.15827645361423492, 0.017444972953291882 
25, 1.0, , 0.16296927630901337, 0.01742125340696081 
26, 1.0, , 0.141211599111557, 0.017498830326994938 
27, 1.0, , 0.15187713503837585, 0.017481298831135746 
28, 1.0, , 0.16424915194511414, 0.017350596525156456 
29, 1.0, , 0.14377133548259735, 0.017537875997328513 
30, 1.0, , 0.138225257396698, 0.017493607953139947 
31, 0.8, , 0.14761091768741608, 0.016779595318507822 
32, 0.8, , 0.14761091768741608, 0.01695790800421718 
33, 0.8, , 0.14761091768741608, 0.016778071128060793 
34, 0.8, , 0.14761091768741608, 0.01677756316629286 
35, 0.8, , 0.14761091768741608, 0.016778071178917997 
36, 0.8, , 0.14761091768741608, 0.01677756316629286 
37, 0.8, , 0.14761091768741608, 0.01677677035331726 
38, 0.8, , 0.14761091768741608, 0.01677756316629286 
39, 0.8, , 0.14761091768741608, 0.016774168498686962 
40, 0.8, , 0.14761091768741608, 0.016777501374788253 
41, 0.8, , 0.14761091768741608, 0.01677756316629286 
42, 0.8, , 0.14761091768741608, 0.01677756316629286 
43, 0.8, , 0.14761091768741608, 0.01677756316629286 
44, 0.8, , 0.14761091768741608, 0.01677756316629286 
45, 0.8, , 0.14761091768741608, 0.01677756316629286 
46, 0.8, , 0.14761091768741608, 0.01677756316629286 
47, 0.8, , 0.14761091768741608, 0.016778071178917997 
48, 0.8, , 0.14761091768741608, 0.01678010322941855 
49, 0.8, , 0.14761091768741608, 0.01677756316629286 
50, 0.8, , 0.14761091768741608, 0.01677756316629286 
51, 0.8, , 0.14761091768741608, 0.016778071229775204 
52, 0.8, , 0.14761091768741608, 0.016785792726705506 
53, 0.8, , 0.14761091768741608, 0.01677756316629286 
54, 0.8, , 0.14761091768741608, 0.016778071128060793 
55, 0.8, , 0.14761091768741608, 0.016778071229775204 
56, 0.8, , 0.14761091768741608, 0.01677756316629286 
57, 0.8, , 0.14761091768741608, 0.016775246264584643 
58, 0.8, , 0.14761091768741608, 0.016778071128060793 
59, 0.8, , 0.14761091768741608, 0.01677756316629286 
60, 0.8, , 0.14761091768741608, 0.01677756316629286 
61, 0.6, , 0.14718429744243622, 0.016899377565335088 
62, 0.6, , 0.16339591145515442, 0.016841759301289762 
63, 0.6, , 0.1625426560640335, 0.016851160001429274 
64, 0.6, , 0.16296927630901337, 0.016846501328839376 
65, 0.6, , 0.1655290126800537, 0.016865613110643198 
66, 0.6, , 0.16296927630901337, 0.016828122602794763 
67, 0.6, , 0.17406143248081207, 0.016829210946991174 
68, 0.6, , 0.16126279532909393, 0.016861821451691638 
69, 0.6, , 0.1625426560640335, 0.016852856750374363 
70, 0.6, , 0.16296927630901337, 0.016867309503587846 
71, 0.6, , 0.16510239243507385, 0.016845014976153195 
72, 0.6, , 0.16126279532909393, 0.016828849047117265 
73, 0.6, , 0.16339591145515442, 0.016841928503212263 
74, 0.6, , 0.1565699726343155, 0.016866832259572 
75, 0.6, , 0.16382253170013428, 0.016842708449314885 
76, 0.6, , 0.15827645361423492, 0.016842706109883435 
77, 0.6, , 0.1655290126800537, 0.01683161176308837 
78, 0.6, , 0.1727815717458725, 0.016779551784739968 
79, 0.6, , 0.1625426560640335, 0.016844909498309114 
80, 0.6, , 0.16083617508411407, 0.01688013680965827 
81, 0.6, , 0.16382253170013428, 0.016838165578581775 
82, 0.6, , 0.16894197463989258, 0.01683499244496277 
83, 0.6, , 0.16510239243507385, 0.016829886991823084 
84, 0.6, , 0.16296927630901337, 0.01683799164693917 
85, 0.6, , 0.16936859488487244, 0.016799652790046797 
86, 0.6, , 0.17235495150089264, 0.016827560223817012 
87, 0.6, , 0.16424915194511414, 0.01685503659191392 
88, 0.6, , 0.15998293459415436, 0.01684599977507933 
89, 0.6, , 0.16595563292503357, 0.01682408942297457 
90, 0.6, , 0.16595563292503357, 0.0168162251698686 
91, 0.4, , 0.14505119621753693, 0.01629106883506319 
92, 0.4, , 0.1360921561717987, 0.01679061983835982 
93, 0.4, , 0.13054607808589935, 0.016919471348918746 
94, 0.4, , 0.151450514793396, 0.016728316099977332 
95, 0.4, , 0.16296927630901337, 0.01674015825112118 
