Epoch, Ratio of 1s (if random), Location of ASM (if needed), Accuracy, Loss
1, 1.0, , 0.11077844351530075, 0.01822810215864353 
2, 1.0, , 0.10838323086500168, 0.018079289561974073 
3, 1.0, , 0.1173652708530426, 0.01808984893524718 
4, 1.0, , 0.11077844351530075, 0.018174711601462907 
5, 1.0, , 0.11796407401561737, 0.01831503214236505 
6, 1.0, , 0.10538922250270844, 0.018227542089131063 
7, 1.0, , 0.10958083719015121, 0.018261100146584882 
8, 1.0, , 0.11497005820274353, 0.01827956330990363 
9, 1.0, , 0.10778442770242691, 0.01811875783040852 
10, 1.0, , 0.10898203402757645, 0.01839586631980485 
11, 1.0, , 0.10778442770242691, 0.018116359225290264 
12, 1.0, , 0.10898203402757645, 0.01820390310116157 
13, 1.0, , 0.11796407401561737, 0.018340483896746605 
14, 1.0, , 0.10359281301498413, 0.018320016732472858 
15, 1.0, , 0.1059880256652832, 0.018307003218256786 
16, 1.0, , 0.12035927921533585, 0.01842379241646407 
17, 1.0, , 0.11497005820274353, 0.01836166888653875 
18, 1.0, , 0.11437125504016876, 0.0183660978328682 
19, 1.0, , 0.10898203402757645, 0.018074333096692662 
20, 1.0, , 0.11137724667787552, 0.018282461237764645 
21, 1.0, , 0.10718563199043274, 0.018329649128599794 
22, 1.0, , 0.10718563199043274, 0.018320719853132786 
23, 1.0, , 0.11137724667787552, 0.01817198984637232 
24, 1.0, , 0.1155688613653183, 0.01828733846812905 
25, 1.0, , 0.0946107804775238, 0.018251699316287468 
26, 1.0, , 0.10479041934013367, 0.01811565117921658 
27, 1.0, , 0.11796407401561737, 0.018310764092885092 
28, 1.0, , 0.11317365616559982, 0.018211335479142422 
29, 1.0, , 0.10359281301498413, 0.01823117468885319 
30, 1.0, , 0.11317365616559982, 0.018200248158620504 
31, 0.8, , 0.10898203402757645, 0.01787894992771263 
32, 0.8, , 0.10898203402757645, 0.017836236525438504 
33, 0.8, , 0.10898203402757645, 0.017879663041965692 
34, 0.8, , 0.10898203402757645, 0.01787894992771263 
35, 0.8, , 0.10898203402757645, 0.01787894992771263 
36, 0.8, , 0.10898203402757645, 0.01787894992771263 
37, 0.8, , 0.10898203402757645, 0.017879663041965692 
38, 0.8, , 0.10898203402757645, 0.01787894992771263 
39, 0.8, , 0.10898203402757645, 0.017873872040274616 
40, 0.8, , 0.10898203402757645, 0.017866654738694608 
41, 0.8, , 0.10898203402757645, 0.017879662899200073 
42, 0.8, , 0.10898203402757645, 0.01787894992771263 
43, 0.8, , 0.10898203402757645, 0.01787894992771263 
44, 0.8, , 0.10898203402757645, 0.01787894992771263 
45, 0.8, , 0.10898203402757645, 0.017879663041965692 
46, 0.8, , 0.10898203402757645, 0.01787894992771263 
47, 0.8, , 0.10898203402757645, 0.017880376084835944 
48, 0.8, , 0.10898203402757645, 0.017873871968891807 
49, 0.8, , 0.10898203402757645, 0.01787894992771263 
50, 0.8, , 0.10898203402757645, 0.01787894992771263 
51, 0.8, , 0.10898203402757645, 0.017874984898253114 
52, 0.8, , 0.10898203402757645, 0.017879576240471023 
53, 0.8, , 0.10898203402757645, 0.01787894992771263 
54, 0.8, , 0.10898203402757645, 0.01787894992771263 
55, 0.8, , 0.10898203402757645, 0.017879663041965692 
56, 0.8, , 0.10898203402757645, 0.01787894992771263 
57, 0.8, , 0.10898203402757645, 0.017879663041965692 
58, 0.8, , 0.10898203402757645, 0.01787894992771263 
59, 0.8, , 0.10898203402757645, 0.01787894992771263 
60, 0.8, , 0.10898203402757645, 0.01787894992771263 
61, 0.6, , 0.10958083719015121, 0.017598364667264287 
62, 0.6, , 0.11197604984045029, 0.017900280538433327 
63, 0.6, , 0.11856287717819214, 0.017828984531813752 
64, 0.6, , 0.11616766452789307, 0.01789609979012769 
65, 0.6, , 0.11437125504016876, 0.01787643603935927 
66, 0.6, , 0.11616766452789307, 0.017885914034472254 
67, 0.6, , 0.11137724667787552, 0.017922966922828538 
68, 0.6, , 0.10958083719015121, 0.017884953935703118 
69, 0.6, , 0.11197604984045029, 0.017853977580270367 
70, 0.6, , 0.11317365616559982, 0.01791121781229259 
71, 0.6, , 0.11437125504016876, 0.01786963297221475 
72, 0.6, , 0.10898203402757645, 0.017947330874597243 
73, 0.6, , 0.11077844351530075, 0.0179498940170882 
74, 0.6, , 0.10898203402757645, 0.01792245532224278 
75, 0.6, , 0.10898203402757645, 0.017909249217210415 
76, 0.6, , 0.10778442770242691, 0.017901233356156034 
77, 0.6, , 0.11077844351530075, 0.017906449226562135 
78, 0.6, , 0.11317365616559982, 0.017873052922551504 
79, 0.6, , 0.11017964035272598, 0.01789278127476127 
80, 0.6, , 0.11137724667787552, 0.017862050690336854 
81, 0.6, , 0.11437125504016876, 0.01790401607216475 
82, 0.6, , 0.12095808237791061, 0.017858646586983502 
83, 0.6, , 0.1155688613653183, 0.017883950222038224 
84, 0.6, , 0.11317365616559982, 0.01788021975648617 
85, 0.6, , 0.1059880256652832, 0.01790980172014522 
86, 0.6, , 0.11317365616559982, 0.01785872018265867 
87, 0.6, , 0.10898203402757645, 0.017928064940218442 
88, 0.6, , 0.11077844351530075, 0.017909415110856475 
89, 0.6, , 0.11077844351530075, 0.017903938336286715 
90, 0.6, , 0.11197604984045029, 0.01786095425040422 
91, 0.4, , 0.13113772869110107, 0.016819277209436108 
92, 0.4, , 0.11077844351530075, 0.01730498482367236 
93, 0.4, , 0.12095808237791061, 0.01761789428973626 
94, 0.4, , 0.12814371287822723, 0.01747821341017763 
95, 0.4, , 0.12994012236595154, 0.017464836771616678 
