Epoch, Ratio of 1s (if random), Location of ASM (if needed), K (if needed), Accuracy, Loss
1, 0.4, , , 0.11137724667787552, 0.0163128489505745 
2, 0.4, , , 0.25868263840675354, 0.016312277459812737 
3, 0.4, , , 0.25868263840675354, 0.016311683483466417 
4, 0.4, , , 0.25868263840675354, 0.016311089221588866 
5, 0.4, , , 0.25868263840675354, 0.016310496530133094 
6, 0.4, , , 0.25868263840675354, 0.016309905980161563 
7, 0.4, , , 0.25868263840675354, 0.016309332062384326 
8, 0.4, , , 0.25868263840675354, 0.016308748650693608 
9, 0.4, , , 0.25868263840675354, 0.016308177088549036 
10, 0.4, , , 0.25868263840675354, 0.016307610594583844 
11, 0.4, , , 0.25868263840675354, 0.01630703375011147 
12, 0.4, , , 0.25868263840675354, 0.016306502590636294 
13, 0.4, , , 0.25868263840675354, 0.016305924818187417 
14, 0.4, , , 0.25868263840675354, 0.01630535204253511 
15, 0.4, , , 0.25868263840675354, 0.01630481824189603 
16, 0.4, , , 0.25868263840675354, 0.016304272805859228 
17, 0.4, , , 0.25868263840675354, 0.016303713378792037 
18, 0.4, , , 0.25868263840675354, 0.016303184931863567 
19, 0.4, , , 0.25868263840675354, 0.01630261436907831 
20, 0.4, , , 0.25868263840675354, 0.01630206479283864 
21, 0.4, , , 0.25868263840675354, 0.016301528565184086 
22, 0.4, , , 0.25868263840675354, 0.01630100068931808 
23, 0.4, , , 0.25868263840675354, 0.01630047188547557 
24, 0.4, , , 0.25868263840675354, 0.016299976631552873 
25, 0.4, , , 0.25868263840675354, 0.016299920952962545 
26, 0.4, , , 0.25868263840675354, 0.016299869200426663 
27, 0.4, , , 0.25868263840675354, 0.01629981994628906 
28, 0.4, , , 0.25868263840675354, 0.01629976291142538 
29, 0.4, , , 0.25868263840675354, 0.01629971258654566 
30, 0.4, , , 0.25868263840675354, 0.016299661619220664 
31, 0.8, , , 0.1191616803407669, 0.03146172968927258 
32, 0.8, , , 0.1191616803407669, 0.031460833478116706 
33, 0.8, , , 0.1191616803407669, 0.03146096203855412 
34, 0.8, , , 0.1191616803407669, 0.031460452579452604 
35, 0.8, , , 0.1191616803407669, 0.031459825695631743 
36, 0.8, , , 0.1191616803407669, 0.03145918446386645 
37, 0.8, , , 0.1191616803407669, 0.0314584934069011 
38, 0.8, , , 0.11676646769046783, 0.031457832402097964 
39, 0.8, , , 0.11616766452789307, 0.031457125212617974 
40, 0.8, , , 0.11197604984045029, 0.03145651717385846 
41, 0.8, , , 0.11137724667787552, 0.031455866876476536 
42, 0.8, , , 0.113772451877594, 0.031455276183739396 
43, 0.8, , , 0.11317365616559982, 0.0314546604356366 
44, 0.8, , , 0.11317365616559982, 0.03145399500509936 
45, 0.8, , , 0.11317365616559982, 0.031453504890738844 
46, 0.8, , , 0.11317365616559982, 0.03145303883238467 
47, 0.8, , , 0.11317365616559982, 0.03145239638711164 
48, 0.8, , , 0.11317365616559982, 0.031451935967999306 
49, 0.8, , , 0.11317365616559982, 0.031451374970510336 
50, 0.8, , , 0.11317365616559982, 0.0314507949138116 
51, 0.8, , , 0.11317365616559982, 0.03145023727131461 
52, 0.8, , , 0.11317365616559982, 0.03144974080388418 
53, 0.8, , , 0.11317365616559982, 0.03144925161750017 
54, 0.8, , , 0.11317365616559982, 0.03144886172460225 
55, 0.8, , , 0.11317365616559982, 0.03144884951814206 
56, 0.8, , , 0.11317365616559982, 0.03144872352748574 
57, 0.8, , , 0.11317365616559982, 0.031448666207090824 
58, 0.8, , , 0.11317365616559982, 0.031448664422520624 
59, 0.8, , , 0.11317365616559982, 0.03144861823784377 
60, 0.8, , , 0.11317365616559982, 0.03144857933421335 
61, 0.2, , , 0.12095808237791061, 0.031459781509673525 
62, 0.2, , , 0.25868263840675354, 0.03145960319541886 
63, 0.2, , , 0.25868263840675354, 0.03145938597753376 
64, 0.2, , , 0.25868263840675354, 0.03145916247796156 
65, 0.2, , , 0.25868263840675354, 0.03145897060097334 
66, 0.2, , , 0.25868263840675354, 0.03145872989814438 
67, 0.2, , , 0.25868263840675354, 0.031458522888000856 
68, 0.2, , , 0.25868263840675354, 0.03145830574149857 
69, 0.2, , , 0.25868263840675354, 0.03145810251464387 
70, 0.2, , , 0.25868263840675354, 0.031457882726977686 
71, 0.2, , , 0.25868263840675354, 0.03145767621651381 
72, 0.2, , , 0.25868263840675354, 0.03145747841475253 
73, 0.2, , , 0.25868263840675354, 0.031457256200070866 
74, 0.2, , , 0.25868263840675354, 0.031457067749457446 
75, 0.2, , , 0.25868263840675354, 0.031456830758534504 
76, 0.2, , , 0.25868263840675354, 0.031456642664835124 
77, 0.2, , , 0.25868263840675354, 0.03145641167006807 
78, 0.2, , , 0.25868263840675354, 0.0314562043743933 
79, 0.2, , , 0.25868263840675354, 0.031455999148819976 
80, 0.2, , , 0.25868263840675354, 0.03145581890722949 
81, 0.2, , , 0.25868263840675354, 0.03145558634204065 
82, 0.2, , , 0.25868263840675354, 0.03145538147338136 
83, 0.2, , , 0.25868263840675354, 0.031455184599596585 
84, 0.2, , , 0.25868263840675354, 0.031454983442843316 
85, 0.2, , , 0.25868263840675354, 0.031454958316094864 
86, 0.2, , , 0.25868263840675354, 0.03145493811476016 
87, 0.2, , , 0.25868263840675354, 0.031454915415027186 
88, 0.2, , , 0.25868263840675354, 0.03145489835453605 
89, 0.2, , , 0.25868263840675354, 0.03145486844513944 
90, 0.2, , , 0.25868263840675354, 0.03145485374028097 
91, 0.6, , , 0.1191616803407669, 0.031461412249924894 
