Epoch, Ratio of 1s (if random), Location of ASM (if needed), Accuracy, Loss
96, 0.4, , 0.20386867225170135, 0.015910964668722487 
97, 0.4, , 0.20386867225170135, 0.01592303730204197 
98, 0.4, , 0.19445151090621948, 0.015957171512214426 
99, 0.4, , 0.19190633296966553, 0.015963338082241447 
100, 0.4, , 0.19216085970401764, 0.015971085715154317 
101, 0.4, , 0.19674217700958252, 0.01598853933262018 
102, 0.4, , 0.20412318408489227, 0.015966531732180066 
103, 0.4, , 0.20208704471588135, 0.01596208333544344 
104, 0.4, , 0.20539577305316925, 0.015907960709921124 
105, 0.4, , 0.20234155654907227, 0.015934695054265674 
106, 0.4, , 0.19903282821178436, 0.01594235281751307 
107, 0.4, , 0.1949605494737625, 0.015990626541947432 
108, 0.4, , 0.19190633296966553, 0.015966508976525403 
109, 0.4, , 0.19776023924350739, 0.015937486080821156 
