Epoch, Ratio of 1s (if random), Location of ASM (if needed), K (if needed), Accuracy, Loss
1, 0.4, , , 0.05759385600686073, 0.01577364462634402 
2, 0.4, , , 0.1727815717458725, 0.01577271154919582 
3, 0.4, , , 0.1727815717458725, 0.015771817326952573 
4, 0.4, , , 0.1727815717458725, 0.01577089884582233 
5, 0.4, , , 0.1727815717458725, 0.015769967904676756 
6, 0.4, , , 0.1727815717458725, 0.015769113910483013 
7, 0.4, , , 0.1727815717458725, 0.015768213432803494 
8, 0.4, , , 0.1727815717458725, 0.015767299376250127 
9, 0.4, , , 0.1727815717458725, 0.015766416444306486 
10, 0.4, , , 0.1727815717458725, 0.01576556560325948 
11, 0.4, , , 0.1727815717458725, 0.01576463939183401 
12, 0.4, , , 0.1727815717458725, 0.015763800909087928 
13, 0.4, , , 0.1727815717458725, 0.015762927385727293 
14, 0.4, , , 0.1727815717458725, 0.01576200056401536 
15, 0.4, , , 0.1727815717458725, 0.015761218990482162 
16, 0.4, , , 0.1727815717458725, 0.015760362249999323 
17, 0.4, , , 0.1727815717458725, 0.015759500830653583 
18, 0.4, , , 0.1727815717458725, 0.015758700541668783 
19, 0.4, , , 0.1727815717458725, 0.015757806319425537 
20, 0.4, , , 0.1727815717458725, 0.01575689312744466 
21, 0.4, , , 0.1727815717458725, 0.015756106061333274 
22, 0.4, , , 0.1727815717458725, 0.015755273579737432 
23, 0.4, , , 0.1727815717458725, 0.015754454168443385 
24, 0.4, , , 0.1727815717458725, 0.015753688004643437 
25, 0.4, , , 0.1727815717458725, 0.015753598699390685 
26, 0.4, , , 0.1727815717458725, 0.01575352154901003 
27, 0.4, , , 0.1727815717458725, 0.01575344475462982 
28, 0.4, , , 0.1727815717458725, 0.015753349549941235 
29, 0.4, , , 0.1727815717458725, 0.015753277485281127 
30, 0.4, , , 0.1727815717458725, 0.015753199368613573 
31, 0.2, , , 0.19496586918830872, 0.030715353812373947 
32, 0.2, , , 0.1727815717458725, 0.030715503129129115 
33, 0.2, , , 0.1727815717458725, 0.030715738597990302 
34, 0.2, , , 0.1727815717458725, 0.030715924582790596 
35, 0.2, , , 0.1727815717458725, 0.030716134012762596 
36, 0.2, , , 0.1727815717458725, 0.0307163911467933 
37, 0.2, , , 0.1727815717458725, 0.030716580895026796 
38, 0.2, , , 0.1727815717458725, 0.030716770287259852 
39, 0.2, , , 0.1727815717458725, 0.030716987040669438 
40, 0.2, , , 0.1727815717458725, 0.030717213914662905 
41, 0.2, , , 0.1727815717458725, 0.03071739206745356 
42, 0.2, , , 0.1727815717458725, 0.030717563201949866 
43, 1.0, , , 0.138225257396698, 0.03072134143459919 
44, 1.0, , , 0.138225257396698, 0.030716378025634296 
45, 1.0, , , 0.13779863715171814, 0.030715301836309987 
46, 1.0, , , 0.13993173837661743, 0.030711434145836294 
47, 1.0, , , 0.14163821935653687, 0.030707745116725308 
48, 1.0, , , 0.1493174135684967, 0.03070408116021661 
49, 1.0, , , 0.16382253170013428, 0.030700417763137165 
50, 1.0, , , 0.1697952151298523, 0.030696855368467727 
51, 1.0, , , 0.16723549365997314, 0.030693479365456227 
52, 1.0, , , 0.16595563292503357, 0.03069018336082888 
53, 1.0, , , 0.16595563292503357, 0.030686801865239192 
54, 1.0, , , 0.16595563292503357, 0.030683674859105524 
55, 1.0, , , 0.16595563292503357, 0.03068013840161086 
56, 1.0, , , 0.16595563292503357, 0.030676969743425937 
57, 1.0, , , 0.16595563292503357, 0.03067397974660372 
58, 1.0, , , 0.16595563292503357, 0.030670565092116086 
59, 1.0, , , 0.16595563292503357, 0.030667362308746313 
60, 1.0, , , 0.16595563292503357, 0.030664605085353396 
61, 1.0, , , 0.16595563292503357, 0.030661382009958653 
62, 1.0, , , 0.16595563292503357, 0.030658281958143865 
63, 1.0, , , 0.16595563292503357, 0.03065526241328529 
64, 1.0, , , 0.16595563292503357, 0.03065233461482533 
65, 1.0, , , 0.16595563292503357, 0.030649694668148156 
66, 1.0, , , 0.16595563292503357, 0.03064701632428088 
67, 1.0, , , 0.16595563292503357, 0.03064660066834082 
68, 1.0, , , 0.16595563292503357, 0.030646451046442418 
69, 1.0, , , 0.16595563292503357, 0.030646091587714367 
70, 1.0, , , 0.16595563292503357, 0.030645920198932034 
71, 1.0, , , 0.16595563292503357, 0.0306456926637949 
72, 1.0, , , 0.16595563292503357, 0.030645402828581098 
73, 0.8, , , 0.138225257396698, 0.0307197222428924 
74, 0.8, , , 0.138225257396698, 0.03071711982883284 
75, 0.8, , , 0.138225257396698, 0.030714371505450876 
76, 0.8, , , 0.138225257396698, 0.030712294395466307 
77, 0.8, , , 0.138225257396698, 0.0307097672500708 
78, 0.8, , , 0.138225257396698, 0.030707420749469014 
79, 0.8, , , 0.138225257396698, 0.030704963024158934 
80, 0.8, , , 0.14206483960151672, 0.030702449915352127 
81, 0.8, , , 0.1616894155740738, 0.030700049150112138 
82, 0.8, , , 0.1697952151298523, 0.030697742114701776 
83, 0.8, , , 0.167662113904953, 0.030695362099201606 
84, 0.8, , , 0.16595563292503357, 0.030693014378026892 
85, 0.8, , , 0.16595563292503357, 0.030690714106624852 
86, 0.8, , , 0.16595563292503357, 0.030688209490971355 
87, 0.8, , , 0.16595563292503357, 0.03068614321357154 
88, 0.8, , , 0.16638225317001343, 0.03068376096035433 
89, 0.8, , , 0.16638225317001343, 0.03068153021075213 
90, 0.8, , , 0.16595563292503357, 0.03067937289895458 
91, 0.8, , , 0.16595563292503357, 0.03067690912163705 
92, 0.8, , , 0.16595563292503357, 0.030674504745535475 
