Epoch, Ratio of 1s (if random), Location of ASM (if needed), Accuracy, Loss
1, , , 0.6053892374038696, 0.01158686576489203 
2, , , 0.8029940128326416, 0.006603367207293025 
3, , , 0.8772454857826233, 0.004144063609802794 
4, , , 0.8904191851615906, 0.0031732179179876866 
5, , , 0.9095808267593384, 0.002541240862386669 
6, , , 0.9197604656219482, 0.002217541809032063 
7, , , 0.9239521026611328, 0.0019842461777661376 
8, , , 0.9335329532623291, 0.0017978243953632024 
9, , , 0.9341317415237427, 0.0016981152784146234 
10, , , 0.9383233785629272, 0.001613383526038267 
11, , , 0.9455089569091797, 0.0015073224567546102 
12, , , 0.9443113803863525, 0.0014608786982333588 
13, , , 0.9485030174255371, 0.0013804432227761446 
14, , , 0.9479041695594788, 0.001327949373084985 
15, , , 0.9491018056869507, 0.0013079821026164614 
16, , , 0.9508982300758362, 0.0012429921168410135 
17, , , 0.9508982300758362, 0.0012158763667423568 
18, , , 0.9532934427261353, 0.0011855550355718521 
19, , , 0.9497005939483643, 0.0012255968938687605 
20, , , 0.9532934427261353, 0.0011685572458643041 
21, , , 0.9556885957717896, 0.0011023475052398478 
22, , , 0.9562874436378479, 0.0010778807137094572 
23, , , 0.955089807510376, 0.00107619482689275 
24, , , 0.9556885957717896, 0.001073606806935486 
25, , , 0.955089807510376, 0.0010760927227085936 
26, , , 0.9562874436378479, 0.001069269150294765 
27, , , 0.9556885957717896, 0.0010743312827662793 
28, , , 0.9562874436378479, 0.0010576850690036835 
29, , , 0.9556885957717896, 0.0010747070608292512 
30, , , 0.955089807510376, 0.0010651320163272099 
