Epoch, Ratio of 1s (if random), Location of ASM (if needed), K (if needed), Accuracy, Loss
132, , layer3.1.conv2, 5, 0.4158819019794464, 0.025525098175879925 
133, , layer3.1.conv2, 5, 0.42784422636032104, 0.02569384658630946 
134, , layer3.1.conv2, 5, 0.435225248336792, 0.02544132062393037 
135, , layer3.1.conv2, 5, 0.43980658054351807, 0.025368506200260776 
136, , layer3.1.conv2, 5, 0.4515143930912018, 0.024820018410834383 
137, , layer3.1.conv2, 5, 0.44795113801956177, 0.025710114907235338 
138, , layer3.1.conv2, 5, 0.44922372698783875, 0.02611327498248589 
139, , layer3.1.conv2, 5, 0.4504963159561157, 0.026210092685094586 
140, , layer3.1.conv2, 5, 0.46093153953552246, 0.025243794593412965 
141, , layer3.1.conv2, 5, 0.4535505175590515, 0.02650885087110578 
142, , layer3.1.conv2, 5, 0.45558667182922363, 0.026214858849378117 
143, , layer3.1.conv2, 5, 0.45940443873405457, 0.025639954395924067 
144, , layer3.1.conv2, 5, 0.45584118366241455, 0.02638532286550168 
145, , layer3.1.conv2, 5, 0.4680580198764801, 0.02532841020957542 
146, , layer3.1.conv2, 5, 0.4616950750350952, 0.02588780304347325 
147, , layer3.1.conv2, 5, 0.45940443873405457, 0.026156332105830536 
148, , layer3.1.conv2, 5, 0.4619496166706085, 0.025999084744601494 
149, , layer3.1.conv2, 5, 0.46525833010673523, 0.025483735271706536 
150, , layer3.1.conv2, 5, 0.4619496166706085, 0.025955505932703307 
151, , layer4.1.conv2, 5, 0.06312038749456406, 0.03348384321600646 
152, , layer4.1.conv2, 5, 0.23466530442237854, 0.029897917891677388 
153, , layer4.1.conv2, 5, 0.3242555260658264, 0.027688571168254367 
154, , layer4.1.conv2, 5, 0.3387630581855774, 0.026421273807497477 
155, , layer4.1.conv2, 5, 0.37261390686035156, 0.025025458941480287 
156, , layer4.1.conv2, 5, 0.3878849446773529, 0.024592737655173613 
157, , layer4.1.conv2, 5, 0.4141002893447876, 0.0237666545371786 
158, , layer4.1.conv2, 5, 0.4306439161300659, 0.023516524866598804 
159, , layer4.1.conv2, 5, 0.4418427050113678, 0.0229889617739333 
160, , layer4.1.conv2, 5, 0.4611860513687134, 0.022544320377875116 
161, , layer4.1.conv2, 5, 0.4596589505672455, 0.022723171328066203 
162, , layer4.1.conv2, 5, 0.4726393520832062, 0.022298873669320193 
163, , layer4.1.conv2, 5, 0.476711630821228, 0.022405308981104398 
164, , layer4.1.conv2, 5, 0.48485618829727173, 0.02207739435403697 
165, , layer4.1.conv2, 5, 0.4881649315357208, 0.021924720007094695 
166, , layer4.1.conv2, 5, 0.4980911314487457, 0.021299404508134858 
167, , layer4.1.conv2, 5, 0.4874013662338257, 0.022022426401455308 
168, , layer4.1.conv2, 5, 0.4922372102737427, 0.022321554738530435 
169, , layer4.1.conv2, 5, 0.49376431107521057, 0.02230140104886077 
170, , layer4.1.conv2, 5, 0.5041995644569397, 0.02159379121152218 
171, , layer4.1.conv2, 5, 0.4955459535121918, 0.022284286467893703 
172, , layer4.1.conv2, 5, 0.4922372102737427, 0.022385216564827518 
173, , layer4.1.conv2, 5, 0.5026724338531494, 0.021751194084895176 
174, , layer4.1.conv2, 5, 0.5057266354560852, 0.02214664755567821 
175, , layer4.1.conv2, 5, 0.5085263252258301, 0.021417855184840986 
176, , layer4.1.conv2, 5, 0.5077627897262573, 0.021805938296294996 
177, , layer4.1.conv2, 5, 0.5019088983535767, 0.022145389858230315 
178, , layer4.1.conv2, 5, 0.5075082778930664, 0.02180076165792747 
179, , layer4.1.conv2, 5, 0.5166708827018738, 0.02128978419862166 
180, , layer4.1.conv2, 5, 0.5057266354560852, 0.021815216338006434 
181, , layer1.1.conv2, 5, 0.07151947170495987, 0.03564630661583578 
182, , layer1.1.conv2, 5, 0.23950114846229553, 0.033812156309757445 
183, , layer1.1.conv2, 5, 0.2718248963356018, 0.03333484704757228 
184, , layer1.1.conv2, 5, 0.28556883335113525, 0.03380832984023314 
185, , layer1.1.conv2, 5, 0.29880377650260925, 0.03283620748425234 
186, , layer1.1.conv2, 5, 0.305675745010376, 0.033235067992332966 
187, , layer1.1.conv2, 5, 0.309239000082016, 0.03257145618294056 
188, , layer1.1.conv2, 5, 0.3161109685897827, 0.032819847139459006 
189, , layer1.1.conv2, 5, 0.31967422366142273, 0.03254625214120152 
190, , layer1.1.conv2, 5, 0.3270552158355713, 0.03219255651035634 
191, , layer1.1.conv2, 5, 0.33138203620910645, 0.0321594023710597 
192, , layer1.1.conv2, 5, 0.3293458819389343, 0.03296290726781832 
193, , layer1.1.conv2, 5, 0.33647239208221436, 0.032681661272328084 
194, , layer1.1.conv2, 5, 0.34003564715385437, 0.032015203064287186 
195, , layer1.1.conv2, 5, 0.33952659368515015, 0.03266628136250104 
196, , layer1.1.conv2, 5, 0.34792569279670715, 0.03179366895338754 
197, , layer1.1.conv2, 5, 0.35454314947128296, 0.03247881648679458 
198, , layer1.1.conv2, 5, 0.3550521731376648, 0.03310574646911175 
199, , layer1.1.conv2, 5, 0.3502163290977478, 0.03343752291282038 
200, , layer1.1.conv2, 5, 0.35607025027275085, 0.03261290745869882 
201, , layer1.1.conv2, 5, 0.35097989439964294, 0.03401451153013657 
202, , layer1.1.conv2, 5, 0.36116060614585876, 0.033112217904229475 
203, , layer1.1.conv2, 5, 0.35963350534439087, 0.03328413024571264 
