Epoch, Ratio of 1s (if random), Location of ASM (if needed), K (if needed), Accuracy, Loss
1, , conv1, , 0.09900738298892975, 0.016516453954638886 
2, , conv1, , 0.23288369178771973, 0.015513850884693639 
3, , conv1, , 0.2865869104862213, 0.015135079250592985 
4, , conv1, , 0.2896411418914795, 0.014946371946482902 
5, , conv1, , 0.307966411113739, 0.014656725716244996 
6, , conv1, , 0.3128022253513336, 0.014752947971638179 
7, , conv1, , 0.32145583629608154, 0.014542938219314619 
8, , conv1, , 0.33290913701057434, 0.014579931874710902 
9, , conv1, , 0.3407991826534271, 0.014466787725649102 
10, , conv1, , 0.34970730543136597, 0.014340172411073222 
11, , conv1, , 0.34258079528808594, 0.014672112816858911 
12, , conv1, , 0.350725382566452, 0.014491556557907528 
13, , conv1, , 0.3647238612174988, 0.014536182550899732 
14, , conv1, , 0.3588699400424957, 0.014816336578374965 
15, , conv1, , 0.36396029591560364, 0.014814049513718043 
16, , conv1, , 0.37694069743156433, 0.014585551520163366 
17, , conv1, , 0.3848307430744171, 0.014763780952743914 
18, , conv1, , 0.38559430837631226, 0.015080889389696362 
19, , conv1, , 0.37694069743156433, 0.01536184417348868 
20, , conv1, , 0.38864850997924805, 0.0149264453354911 
21, , conv1, , 0.39043012261390686, 0.015194249201682603 
22, , conv1, , 0.4013743996620178, 0.014909691264775607 
23, , conv1, , 0.40697377920150757, 0.014725214403741808 
24, , conv1, , 0.4021379351615906, 0.015109025338248885 
25, , conv1, , 0.40646475553512573, 0.01505920288671395 
26, , conv1, , 0.4029015004634857, 0.015123267169519368 
27, , conv1, , 0.4044286012649536, 0.015112760147996215 
28, , conv1, , 0.4013743996620178, 0.015125152665138487 
29, , conv1, , 0.40366506576538086, 0.014955538819236105 
30, , conv1, , 0.4054466784000397, 0.01497575362300897 
31, , conv1, , 0.0997709333896637, 0.016521504587361333 
32, , conv1, , 0.23262916505336761, 0.015511588183757639 
33, , conv1, , 0.2860778868198395, 0.015128723687268784 
34, , conv1, , 0.28913208842277527, 0.01494168695161955 
35, , conv1, , 0.30872994661331177, 0.014651123031340474 
36, , conv1, , 0.31152966618537903, 0.014748598789555877 
37, , conv1, , 0.3212013244628906, 0.014530629958776336 
38, , conv1, , 0.3324001133441925, 0.014603686897042872 
39, , conv1, , 0.3405446708202362, 0.014477236818860706 
40, , conv1, , 0.3504708707332611, 0.014338752033450156 
41, , conv1, , 0.3433443605899811, 0.014683120940653353 
42, , conv1, , 0.3504708707332611, 0.01450858063963601 
43, , conv1, , 0.3652328848838806, 0.014526412395400593 
44, , conv1, , 0.35912445187568665, 0.014830840061747959 
45, , conv1, , 0.3649783730506897, 0.014798124090167031 
46, , conv1, , 0.37719520926475525, 0.014582903474971338 
47, , conv1, , 0.38508525490760803, 0.014732519552949793 
48, , conv1, , 0.38737592101097107, 0.01505125369938253 
49, , conv1, , 0.3779587745666504, 0.015334895971501623 
50, , conv1, , 0.3891575336456299, 0.014861721601398824 
51, , conv1, , 0.3932298421859741, 0.015125341461219991 
52, , conv1, , 0.40188342332839966, 0.014848336209532383 
53, , conv1, , 0.4077373445034027, 0.014637138885103373 
54, , conv1, , 0.4023924767971039, 0.015021202968683338 
55, , conv1, , 0.40697377920150757, 0.014981027359754932 
56, , conv1, , 0.4054466784000397, 0.015057765677491652 
57, , conv1, , 0.4059557020664215, 0.015050958786098124 
58, , conv1, , 0.4029015004634857, 0.015063292168879151 
59, , conv1, , 0.4044286012649536, 0.014894000353416313 
60, , conv1, , 0.4059557020664215, 0.014926309506988429 
61, , maxpool, , 0.09238991886377335, 0.016222544892442896 
62, , maxpool, , 0.24917282164096832, 0.015273030279367805 
63, , maxpool, , 0.29727664589881897, 0.015032015492455532 
64, , maxpool, , 0.3026215434074402, 0.0150336957699957 
65, , maxpool, , 0.3194197118282318, 0.014735849494089391 
66, , maxpool, , 0.3191651701927185, 0.014783529326277975 
67, , maxpool, , 0.33138203620910645, 0.014540373505329959 
68, , maxpool, , 0.33927208185195923, 0.014670411998547801 
69, , maxpool, , 0.33952659368515015, 0.014715605760294233 
70, , maxpool, , 0.35276150703430176, 0.01443813808336304 
71, , maxpool, , 0.3502163290977478, 0.014651576354322193 
72, , maxpool, , 0.35581573843955994, 0.014642082270425402 
73, , maxpool, , 0.3649783730506897, 0.014669659044275942 
74, , maxpool, , 0.36396029591560364, 0.014963769038902588 
75, , maxpool, , 0.3715958297252655, 0.014690489388507387 
76, , maxpool, , 0.38050395250320435, 0.014422062123571227 
77, , maxpool, , 0.3939933776855469, 0.014517648024667035 
78, , maxpool, , 0.3942478895187378, 0.014866096618734385 
79, , maxpool, , 0.38355815410614014, 0.015098421005961184 
80, , maxpool, , 0.3962840437889099, 0.014652751380476706 
81, , maxpool, , 0.39373886585235596, 0.015088855196240902 
82, , maxpool, , 0.4026469886302948, 0.014776626474288743 
83, , maxpool, , 0.4141002893447876, 0.014448291299967525 
84, , maxpool, , 0.4062102437019348, 0.014882388560029804 
85, , maxpool, , 0.41180962324142456, 0.014716768202571718 
86, , maxpool, , 0.40824636816978455, 0.01480950521706746 
87, , maxpool, , 0.4110460579395294, 0.014787300522317108 
88, , maxpool, , 0.40850088000297546, 0.014834055223365448 
89, , maxpool, , 0.4105370342731476, 0.014687838028574996 
90, , maxpool, , 0.41155511140823364, 0.014712113973353466 
91, , layer1.1.conv2, , 0.0768643394112587, 0.017509663854430545 
92, , layer1.1.conv2, , 0.23771952092647552, 0.01680064225627679 
93, , layer1.1.conv2, , 0.2718248963356018, 0.016693506388908187 
