Epoch, Ratio of 1s (if random), Location of ASM (if needed), K (if needed), Accuracy, Loss
151, 1.0, , 5, 0.16211603581905365, 0.03418157796404061
152, 1.0, , 5, 0.16595563292503357, nan
153, 1.0, , 5, 0.16595563292503357, nan
154, 1.0, , 5, 0.16595563292503357, nan
155, 1.0, , 5, 0.16595563292503357, nan
156, 1.0, , 5, 0.16595563292503357, nan
157, 1.0, , 5, 0.16595563292503357, nan
158, 1.0, , 5, 0.16595563292503357, nan
159, 1.0, , 5, 0.16595563292503357, nan
160, 1.0, , 5, 0.16595563292503357, nan
161, 1.0, , 5, 0.16595563292503357, nan
162, 1.0, , 5, 0.16595563292503357, nan
163, 1.0, , 5, 0.16595563292503357, nan
164, 1.0, , 5, 0.16595563292503357, nan
165, 1.0, , 5, 0.16595563292503357, nan
166, 1.0, , 5, 0.16595563292503357, nan
167, 1.0, , 5, 0.16595563292503357, nan
168, 1.0, , 5, 0.16595563292503357, nan
169, 1.0, , 5, 0.16595563292503357, nan
170, 1.0, , 5, 0.16595563292503357, nan
171, 1.0, , 5, 0.16595563292503357, nan
172, 1.0, , 5, 0.16595563292503357, nan
173, 1.0, , 5, 0.16595563292503357, nan
174, 1.0, , 5, 0.16595563292503357, nan
175, 1.0, , 5, 0.16595563292503357, nan
176, 1.0, , 5, 0.16595563292503357, nan
177, 1.0, , 5, 0.16595563292503357, nan
178, 1.0, , 5, 0.16595563292503357, nan
179, 1.0, , 5, 0.16595563292503357, nan
180, 1.0, , 5, 0.16595563292503357, nan
181, 0.8, , 5, 0.16339591145515442, 0.030714627266337034
182, 0.8, , 5, 0.16638225317001343, nan
183, 0.8, , 5, 0.16510239243507385, nan
184, 0.8, , 5, 0.16595563292503357, nan
185, 0.8, , 5, 0.16595563292503357, nan
186, 0.8, , 5, 0.16595563292503357, nan
187, 0.8, , 5, 0.16595563292503357, nan
188, 0.8, , 5, 0.16595563292503357, nan
189, 0.8, , 5, 0.16595563292503357, nan
190, 0.8, , 5, 0.16595563292503357, nan
191, 0.8, , 5, 0.16595563292503357, nan
192, 0.8, , 5, 0.16595563292503357, nan
193, 0.8, , 5, 0.16595563292503357, nan
194, 0.8, , 5, 0.16595563292503357, nan
195, 0.8, , 5, 0.16595563292503357, nan
196, 0.8, , 5, 0.16595563292503357, nan
197, 0.8, , 5, 0.16595563292503357, nan
198, 0.8, , 5, 0.16595563292503357, nan
199, 0.8, , 5, 0.16595563292503357, nan
200, 0.8, , 5, 0.16595563292503357, nan
201, 0.8, , 5, 0.16595563292503357, nan
202, 0.8, , 5, 0.16595563292503357, nan
203, 0.8, , 5, 0.16595563292503357, nan
204, 0.8, , 5, 0.16595563292503357, nan
205, 0.8, , 5, 0.16595563292503357, nan
206, 0.8, , 5, 0.164675772190094, nan
207, 0.8, , 5, 0.16595563292503357, nan
208, 0.8, , 5, 0.16595563292503357, nan
209, 0.8, , 5, 0.16595563292503357, nan
210, 0.8, , 5, 0.16595563292503357, nan
211, 0.6, , 5, 0.1616894155740738, 0.030716716531193705
212, 0.6, , 5, 0.15998293459415436, nan
213, 0.6, , 5, 0.15784983336925507, nan
214, 0.6, , 5, 0.16211603581905365, nan
215, 0.6, , 5, 0.15784983336925507, nan
216, 0.6, , 5, 0.15784983336925507, nan
217, 0.6, , 5, 0.15784983336925507, nan
218, 0.6, , 5, 0.15998293459415436, nan
219, 0.6, , 5, 0.15998293459415436, nan
220, 0.6, , 5, 0.15998293459415436, nan
221, 0.6, , 5, 0.16211603581905365, nan
222, 0.6, , 5, 0.15998293459415436, nan
223, 0.6, , 5, 0.1595563143491745, nan
