Epoch, Ratio of 1s (if random), Location of ASM (if needed), K (if needed), Accuracy, Loss
393, , layer3.1.conv2, 10, 0.5494880676269531, 0.020095223274857518 
394, , layer3.1.conv2, 10, 0.5554607510566711, 0.019024547939617886 
395, , layer3.1.conv2, 10, 0.5656996369361877, 0.018101911305262366 
396, , layer3.1.conv2, 10, 0.5814846158027649, 0.017641617347559424 
397, , layer3.1.conv2, 10, 0.6028156876564026, 0.016805933095489344 
398, , layer3.1.conv2, 10, 0.6083617806434631, 0.016596547744329067 
399, , layer3.1.conv2, 10, 0.613054633140564, 0.01636044876872476 
400, , layer3.1.conv2, 10, 0.6224402785301208, 0.01610548758669518 
401, , layer3.1.conv2, 10, 0.6348122954368591, 0.01571736282608615 
402, , layer3.1.conv2, 10, 0.6245733499526978, 0.015940896041513303 
403, , layer3.1.conv2, 10, 0.6416382193565369, 0.015597223637962504 
404, , layer3.1.conv2, 10, 0.6493173837661743, 0.01511184082592205 
405, , layer3.1.conv2, 10, 0.6360921263694763, 0.01584873537281878 
406, , layer3.1.conv2, 10, 0.6437713503837585, 0.015462038663467043 
407, , layer3.1.conv2, 10, 0.6416382193565369, 0.01540656941513763 
408, , layer3.1.conv2, 10, 0.63950514793396, 0.01566754881635868 
409, , layer3.1.conv2, 10, 0.6467576622962952, 0.015568754241607904 
410, , layer3.1.conv2, 10, 0.6663822531700134, 0.014538008417718035 
411, , layer3.1.conv2, 10, 0.6591296792030334, 0.015156192260034663 
412, , layer3.1.conv2, 10, 0.658703088760376, 0.015183866341874868 
413, , layer3.1.conv2, 10, 0.658703088760376, 0.014953117833533182 
414, , layer3.1.conv2, 10, 0.6518771052360535, 0.01561014515382743 
415, , layer3.1.conv2, 10, 0.6655290126800537, 0.014787341531607682 
416, , layer3.1.conv2, 10, 0.658703088760376, 0.015245885244942565 
417, , layer3.1.conv2, 10, 0.6565699577331543, 0.015325339692215667 
418, , layer3.1.conv2, 10, 0.6548634767532349, 0.015443971882806296 
419, , layer3.1.conv2, 10, 0.6621160507202148, 0.015142510686413013 
420, , layer3.1.conv2, 10, 0.6616894006729126, 0.015050353908294704 
421, , layer4.1.conv2, 10, 0.34001705050468445, 0.02754527472798735 
422, , layer4.1.conv2, 10, 0.4744027256965637, 0.023137316438321773 
423, , layer4.1.conv2, 10, 0.55887371301651, 0.01975829919653948 
424, , layer4.1.conv2, 10, 0.5699658989906311, 0.01859306765294319 
425, , layer4.1.conv2, 10, 0.5857508778572083, 0.017633123850964848 
426, , layer4.1.conv2, 10, 0.5930033922195435, 0.017168538600409802 
427, , layer4.1.conv2, 10, 0.6168941855430603, 0.016307022206408985 
428, , layer4.1.conv2, 10, 0.6215870380401611, 0.01606321016981333 
429, , layer4.1.conv2, 10, 0.6335324048995972, 0.015672788182877435 
430, , layer4.1.conv2, 10, 0.6386518478393555, 0.015503964606202096 
431, , layer4.1.conv2, 10, 0.6484641432762146, 0.01520520556756254 
432, , layer4.1.conv2, 10, 0.6429181098937988, 0.015390780916494722 
433, , layer4.1.conv2, 10, 0.6493173837661743, 0.01517358499200881 
434, , layer4.1.conv2, 10, 0.6612628102302551, 0.014591684816055535 
435, , layer4.1.conv2, 10, 0.6505972743034363, 0.015122052291630682 
436, , layer4.1.conv2, 10, 0.6582764387130737, 0.014859875505186184 
437, , layer4.1.conv2, 10, 0.6569966077804565, 0.014871746965973247 
438, , layer4.1.conv2, 10, 0.6548634767532349, 0.015047783690024765 
439, , layer4.1.conv2, 10, 0.6616894006729126, 0.01476153227541939 
440, , layer4.1.conv2, 10, 0.6749146580696106, 0.013986932374409847 
441, , layer4.1.conv2, 10, 0.6655290126800537, 0.014610812910308 
442, , layer4.1.conv2, 10, 0.6693686246871948, 0.014466201616355787 
443, , layer4.1.conv2, 10, 0.6689419746398926, 0.014508074896454608 
444, , layer4.1.conv2, 10, 0.6621160507202148, 0.015176845717628458 
445, , layer4.1.conv2, 10, 0.677901029586792, 0.014148846535654198 
446, , layer4.1.conv2, 10, 0.6697952151298523, 0.014637054325599516 
447, , layer4.1.conv2, 10, 0.6557167172431946, 0.014957251914048968 
448, , layer4.1.conv2, 10, 0.6693686246871948, 0.014656488332299853 
449, , layer4.1.conv2, 10, 0.671928346157074, 0.014474595629899372 
450, , layer4.1.conv2, 10, 0.6663822531700134, 0.014600241912764086 
451, , layer1.1.conv2, 10, 0.305887371301651, 0.029775443744333937 
452, , layer1.1.conv2, 10, 0.3831058144569397, 0.026792175940686117 
453, , layer1.1.conv2, 10, 0.40486347675323486, 0.02478057626672979 
454, , layer1.1.conv2, 10, 0.41595563292503357, 0.024460418537615103 
455, , layer1.1.conv2, 10, 0.424914687871933, 0.023815389252156528 
456, , layer1.1.conv2, 10, 0.4360068142414093, 0.023644266522937666 
457, , layer1.1.conv2, 10, 0.4581911265850067, 0.02285007925850336 
458, , layer1.1.conv2, 10, 0.4697099030017853, 0.022568060275891942 
459, , layer1.1.conv2, 10, 0.47226962447166443, 0.02261113613182774 
460, , layer1.1.conv2, 10, 0.4854948818683624, 0.02201922516316277 
461, , layer1.1.conv2, 10, 0.4936006963253021, 0.021695182042088323 
462, , layer1.1.conv2, 10, 0.48506826162338257, 0.02235321775905203 
463, , layer1.1.conv2, 10, 0.5063993334770203, 0.021853037588552608 
464, , layer1.1.conv2, 10, 0.5183447003364563, 0.021065070084057773 
465, , layer1.1.conv2, 10, 0.5008532404899597, 0.022201408825992724 
466, , layer1.1.conv2, 10, 0.5162116289138794, 0.021463071008819973 
467, , layer1.1.conv2, 10, 0.5200511813163757, 0.021606575335302858 
468, , layer1.1.conv2, 10, 0.5136518478393555, 0.022050475533225228 
469, , layer1.1.conv2, 10, 0.5226109027862549, 0.02177526488734899 
470, , layer1.1.conv2, 10, 0.5435153841972351, 0.020556958417691062 
471, , layer1.1.conv2, 10, 0.5375426411628723, 0.021356195856661316 
472, , layer1.1.conv2, 10, 0.5379692912101746, 0.02135096409329477 
473, , layer1.1.conv2, 10, 0.5375426411628723, 0.021348224857459703 
474, , layer1.1.conv2, 10, 0.5268771052360535, 0.02230350625996856 
475, , layer1.1.conv2, 10, 0.5379692912101746, 0.02117900844860453 
476, , layer1.1.conv2, 10, 0.5307167172431946, 0.02199263035863282 
477, , layer1.1.conv2, 10, 0.5328498482704163, 0.022026168837278776 
478, , layer1.1.conv2, 10, 0.5319966077804565, 0.021963677086164927 
479, , layer1.1.conv2, 10, 0.5311433672904968, 0.021629817542260826 
480, , layer1.1.conv2, 10, 0.5345563292503357, 0.0216760566877678 
481, , allConv, 10, 0.34087032079696655, 0.027544970093326765 
482, , allConv, 10, 0.47397610545158386, 0.023141693539993756 
483, , allConv, 10, 0.5571672320365906, 0.019767518031312336 
484, , allConv, 10, 0.5699658989906311, 0.01858841203178562 
485, , allConv, 10, 0.585324227809906, 0.017643030669298596 
486, , allConv, 10, 0.5908703207969666, 0.01719279006225257 
487, , allConv, 10, 0.6173208355903625, 0.016311206826272677 
488, , allConv, 10, 0.6228668689727783, 0.016053021386418325 
489, , allConv, 10, 0.6331058144569397, 0.01567067652813607 
490, , allConv, 10, 0.6390784978866577, 0.01550993483526308 
491, , allConv, 10, 0.6467576622962952, 0.01519504731756225 
492, , allConv, 10, 0.6429181098937988, 0.015396538435293953 
493, , allConv, 10, 0.650170624256134, 0.015174013092071326 
494, , allConv, 10, 0.6604095697402954, 0.014598960896044868 
495, , allConv, 10, 0.650170624256134, 0.01513362422572773 
496, , allConv, 10, 0.657423198223114, 0.014881179537687693 
497, , allConv, 10, 0.6548634767532349, 0.014913234599061794 
498, , allConv, 10, 0.6540102362632751, 0.015068049453605768 
499, , allConv, 10, 0.6604095697402954, 0.014768591392213168 
500, , allConv, 10, 0.6744880676269531, 0.014012496289081949 
501, , allConv, 10, 0.6651023626327515, 0.014621041931288234 
502, , allConv, 10, 0.6672354936599731, 0.014488128646445355 
503, , allConv, 10, 0.6676621437072754, 0.014525098862832113 
504, , allConv, 10, 0.6612628102302551, 0.0151831911552583 
505, , allConv, 10, 0.6770477890968323, 0.014158152298105455 
506, , allConv, 10, 0.6689419746398926, 0.01464495459832124 
507, , allConv, 10, 0.6548634767532349, 0.014964007629469393 
508, , allConv, 10, 0.6685153841972351, 0.014666020097814933 
509, , allConv, 10, 0.6723549365997314, 0.014480354321592904 
510, , allConv, 10, 0.6655290126800537, 0.014604191782124621 
511, , avgpool, 10, 0.335324227809906, 0.027466704312444953 
512, , avgpool, 10, 0.4859215021133423, 0.022882293871645226 
513, , avgpool, 10, 0.5755119323730469, 0.019375500927199276 
514, , avgpool, 10, 0.5831910967826843, 0.018124809774725918 
515, , avgpool, 10, 0.5976962447166443, 0.017124924134882643 
516, , avgpool, 10, 0.6070818901062012, 0.016639323835181703 
517, , avgpool, 10, 0.6313993334770203, 0.015795522086551165 
518, , avgpool, 10, 0.6412116289138794, 0.015463633265715003 
519, , avgpool, 10, 0.6467576622962952, 0.015080303996292805 
520, , avgpool, 10, 0.6527303457260132, 0.014962044280696241 
521, , avgpool, 10, 0.6616894006729126, 0.014644505869304767 
522, , avgpool, 10, 0.6599829196929932, 0.014804211473759937 
523, , avgpool, 10, 0.6642491221427917, 0.014541651373379467 
524, , avgpool, 10, 0.6749146580696106, 0.014034892124069836 
525, , avgpool, 10, 0.6612628102302551, 0.014566734731960216 
526, , avgpool, 10, 0.6638225317001343, 0.014411320544321586 
527, , avgpool, 10, 0.6676621437072754, 0.014308001712574894 
528, , avgpool, 10, 0.664675772190094, 0.014474679550645499 
529, , avgpool, 10, 0.670648455619812, 0.014253300121975841 
530, , avgpool, 10, 0.685153603553772, 0.013574786398419952 
531, , avgpool, 10, 0.67662113904953, 0.014097301518296626 
532, , avgpool, 10, 0.6834471225738525, 0.013880824845017223 
533, , avgpool, 10, 0.6791808605194092, 0.013957662663641847 
534, , avgpool, 10, 0.6723549365997314, 0.014600323338328572 
535, , avgpool, 10, 0.6902730464935303, 0.013605513368374048 
536, , avgpool, 10, 0.6813139915466309, 0.01408771621921567 
537, , avgpool, 10, 0.6732081770896912, 0.014304655111385288 
538, , avgpool, 10, 0.6808874011039734, 0.0140204692812503 
539, , avgpool, 10, 0.6825938820838928, 0.01388845383904798 
540, , avgpool, 10, 0.6817406415939331, 0.013974057589959569 
541, , conv1, 20, 0.29735493659973145, 0.029404237917258876 
542, , conv1, 20, 0.411689430475235, 0.025914881823412794 
543, , conv1, 20, 0.44240614771842957, 0.023575157028823176 
544, , conv1, 20, 0.454351544380188, 0.022974515683414992 
545, , conv1, 20, 0.46587032079696655, 0.022256387760004492 
546, , conv1, 20, 0.47397610545158386, 0.02199633761528409 
547, , conv1, 20, 0.49146756529808044, 0.02119089635057254 
548, , conv1, 20, 0.5042662024497986, 0.020894023720111458 
549, , conv1, 20, 0.5029863715171814, 0.020929985517578728 
550, , conv1, 20, 0.5162116289138794, 0.02055889612171837 
551, , conv1, 20, 0.5281569957733154, 0.020164948026729117 
552, , conv1, 20, 0.511945366859436, 0.020731977056775482 
553, , conv1, 20, 0.5315699577331543, 0.02026756181867965 
554, , conv1, 20, 0.5494880676269531, 0.019639180226206983 
555, , conv1, 20, 0.525170624256134, 0.020811739631963467 
556, , conv1, 20, 0.5362628102302551, 0.02015652386757701 
557, , conv1, 20, 0.5422354936599731, 0.020200152830586297 
558, , conv1, 20, 0.5358361601829529, 0.020777669741610008 
559, , conv1, 20, 0.5388225317001343, 0.020527042658306634 
560, , conv1, 20, 0.5618600845336914, 0.019273944014727866 
561, , conv1, 20, 0.5550341010093689, 0.01995014407236523 
562, , conv1, 20, 0.5537542700767517, 0.020150083129901325 
563, , conv1, 20, 0.5563139915466309, 0.01986891841484113 
564, , conv1, 20, 0.5439419746398926, 0.0208832475518865 
565, , conv1, 20, 0.560153603553772, 0.019896660181264625 
566, , conv1, 20, 0.5511945486068726, 0.020524240861751725 
567, , conv1, 20, 0.5490614175796509, 0.020499509117175085 
568, , conv1, 20, 0.5494880676269531, 0.020538467440258317 
569, , conv1, 20, 0.5571672320365906, 0.020238098929995358 
570, , conv1, 20, 0.552901029586792, 0.020299133933673743 
571, , maxpool, 20, 0.30418089032173157, 0.029357141347875367 
572, , maxpool, 20, 0.39889079332351685, 0.0261942913100988 
573, , maxpool, 20, 0.4244880676269531, 0.024027696724841213 
574, , maxpool, 20, 0.43430033326148987, 0.023659351869858167 
575, , maxpool, 20, 0.44368600845336914, 0.022931422237243263 
576, , maxpool, 20, 0.45691126585006714, 0.022804633431365465 
577, , maxpool, 20, 0.47098976373672485, 0.02200558918938295 
578, , maxpool, 20, 0.483788400888443, 0.021699660301920498 
579, , maxpool, 20, 0.48848122358322144, 0.021730021080923975 
580, , maxpool, 20, 0.5021331310272217, 0.021281253565547817 
581, , maxpool, 20, 0.5106655359268188, 0.020972936573110952 
582, , maxpool, 20, 0.4961604177951813, 0.021651668197542124 
583, , maxpool, 20, 0.5153583884239197, 0.02106460315134033 
584, , maxpool, 20, 0.533703088760376, 0.02038838574503876 
585, , maxpool, 20, 0.5153583884239197, 0.021514027452560414 
586, , maxpool, 20, 0.5302901268005371, 0.020769063526376724 
587, , maxpool, 20, 0.5311433672904968, 0.02083219541395687 
588, , maxpool, 20, 0.525170624256134, 0.021474056699195616 
589, , maxpool, 20, 0.5332764387130737, 0.021168086429860813 
590, , maxpool, 20, 0.5558874011039734, 0.019838772138815894 
591, , maxpool, 20, 0.5452218651771545, 0.02068658317073722 
592, , maxpool, 20, 0.546928346157074, 0.02079478837867544 
593, , maxpool, 20, 0.552901029586792, 0.020496304995625093 
594, , maxpool, 20, 0.5345563292503357, 0.02152135673554379 
595, , maxpool, 20, 0.5533276200294495, 0.020437619145069613 
596, , maxpool, 20, 0.5422354936599731, 0.021164907398395265 
597, , maxpool, 20, 0.5439419746398926, 0.021218430304918882 
598, , maxpool, 20, 0.5405290126800537, 0.021213575905195275 
599, , maxpool, 20, 0.545648455619812, 0.020825892419843544 
600, , maxpool, 20, 0.545648455619812, 0.02089780385672741 
601, , layer1.1.conv2, 20, 0.30631399154663086, 0.029773540311705943 
602, , layer1.1.conv2, 20, 0.38353243470191956, 0.026795998520818588 
603, , layer1.1.conv2, 20, 0.40401023626327515, 0.024779071910592882 
604, , layer1.1.conv2, 20, 0.4163822531700134, 0.024471811390777497 
605, , layer1.1.conv2, 20, 0.4244880676269531, 0.02381765166036912 
606, , layer1.1.conv2, 20, 0.43643343448638916, 0.023632759628849226 
607, , layer1.1.conv2, 20, 0.4594709873199463, 0.02284146267475732 
608, , layer1.1.conv2, 20, 0.47013652324676514, 0.022584722723824578 
609, , layer1.1.conv2, 20, 0.4714163839817047, 0.022635462913191767 
610, , layer1.1.conv2, 20, 0.4854948818683624, 0.022045320669131882 
611, , layer1.1.conv2, 20, 0.4936006963253021, 0.021701986615390297 
612, , layer1.1.conv2, 20, 0.4859215021133423, 0.022343930235266075 
613, , layer1.1.conv2, 20, 0.5068259239196777, 0.02184292964268565 
614, , layer1.1.conv2, 20, 0.519197940826416, 0.021077445097928773 
615, , layer1.1.conv2, 20, 0.5004266500473022, 0.022203733473889046 
616, , layer1.1.conv2, 20, 0.5170648694038391, 0.021472363821755294 
617, , layer1.1.conv2, 20, 0.5196245908737183, 0.02161201677021313 
618, , layer1.1.conv2, 20, 0.51450514793396, 0.02204664786419364 
619, , layer1.1.conv2, 20, 0.5238907933235168, 0.02177460874357728 
620, , layer1.1.conv2, 20, 0.5435153841972351, 0.020556196862825355 
621, , layer1.1.conv2, 20, 0.5375426411628723, 0.02138673148591567 
622, , layer1.1.conv2, 20, 0.5371160507202148, 0.02138452250001882 
623, , layer1.1.conv2, 20, 0.5366894006729126, 0.02140542895313823 
624, , layer1.1.conv2, 20, 0.5281569957733154, 0.02237287128929036 
625, , layer1.1.conv2, 20, 0.5371160507202148, 0.02123648853203339 
626, , layer1.1.conv2, 20, 0.5298634767532349, 0.022057922722282262 
627, , layer1.1.conv2, 20, 0.5328498482704163, 0.022087492191776276 
628, , layer1.1.conv2, 20, 0.532423198223114, 0.022021725362185832 
629, , layer1.1.conv2, 20, 0.5311433672904968, 0.021681994217234973 
630, , layer1.1.conv2, 20, 0.533703088760376, 0.021728947844496155 
631, , layer2.1.conv2, 20, 0.32977816462516785, 0.02875776517716691 
632, , layer2.1.conv2, 20, 0.417662113904953, 0.025189323840287766 
633, , layer2.1.conv2, 20, 0.467576801776886, 0.0223909897710683 
634, , layer2.1.conv2, 20, 0.48122867941856384, 0.021726255022218203 
635, , layer2.1.conv2, 20, 0.5025597214698792, 0.020933329525050857 
636, , layer2.1.conv2, 20, 0.5102388858795166, 0.020707567327309388 
637, , layer2.1.conv2, 20, 0.5328498482704163, 0.019853143485536347 
638, , layer2.1.conv2, 20, 0.5426621437072754, 0.019656814208870863 
639, , layer2.1.conv2, 20, 0.5482081770896912, 0.019578511988801353 
640, , layer2.1.conv2, 20, 0.5593003630638123, 0.019167758772346753 
641, , layer2.1.conv2, 20, 0.572098970413208, 0.0188226516997448 
642, , layer2.1.conv2, 20, 0.5627133250236511, 0.019267668639255667 
643, , layer2.1.conv2, 20, 0.5806313753128052, 0.018743897966226823 
644, , layer2.1.conv2, 20, 0.5874573588371277, 0.018316772028981826 
645, , layer2.1.conv2, 20, 0.5691125988960266, 0.019361795701798523 
646, , layer2.1.conv2, 20, 0.5844709873199463, 0.018683499332402955 
647, , layer2.1.conv2, 20, 0.5917235612869263, 0.018640604210260987 
648, , layer2.1.conv2, 20, 0.5878839492797852, 0.01905769985741316 
649, , layer2.1.conv2, 20, 0.5959897637367249, 0.01887357595723135 
650, , layer2.1.conv2, 20, 0.6156143546104431, 0.017667993629802616 
651, , layer2.1.conv2, 20, 0.604522168636322, 0.018458258786553407 
652, , layer2.1.conv2, 20, 0.6049488186836243, 0.018447063082937188 
653, , layer2.1.conv2, 20, 0.6156143546104431, 0.018088032075111775 
654, , layer2.1.conv2, 20, 0.5972696542739868, 0.01900424841956677 
655, , layer2.1.conv2, 20, 0.6160409450531006, 0.018066119758647456 
656, , layer2.1.conv2, 20, 0.604522168636322, 0.01871372664143862 
657, , layer2.1.conv2, 20, 0.6075085401535034, 0.018677429950862818 
658, , layer2.1.conv2, 20, 0.6032423377037048, 0.018765264823269925 
659, , layer2.1.conv2, 20, 0.61049485206604, 0.01840772350722409 
660, , layer2.1.conv2, 20, 0.6122013926506042, 0.018353311278231112 
661, , layer3.1.conv2, 20, 0.34215018153190613, 0.027650324405256797 
662, , layer3.1.conv2, 20, 0.4637371897697449, 0.023376728843503437 
663, , layer3.1.conv2, 20, 0.5494880676269531, 0.020095223274857518 
664, , layer3.1.conv2, 20, 0.5554607510566711, 0.019024547939617886 
665, , layer3.1.conv2, 20, 0.5656996369361877, 0.018101911305262366 
666, , layer3.1.conv2, 20, 0.5814846158027649, 0.017641617347559424 
667, , layer3.1.conv2, 20, 0.6028156876564026, 0.016805933095489344 
668, , layer3.1.conv2, 20, 0.6083617806434631, 0.016596547744329067 
669, , layer3.1.conv2, 20, 0.613054633140564, 0.01636044876872476 
670, , layer3.1.conv2, 20, 0.6224402785301208, 0.01610548758669518 
671, , layer3.1.conv2, 20, 0.6348122954368591, 0.01571736282608615 
672, , layer3.1.conv2, 20, 0.6245733499526978, 0.015940896041513303 
673, , layer3.1.conv2, 20, 0.6416382193565369, 0.015597223637962504 
674, , layer3.1.conv2, 20, 0.6493173837661743, 0.01511184082592205 
675, , layer3.1.conv2, 20, 0.6360921263694763, 0.01584873537281878 
676, , layer3.1.conv2, 20, 0.6437713503837585, 0.015462038663467043 
677, , layer3.1.conv2, 20, 0.6416382193565369, 0.01540656941513763 
678, , layer3.1.conv2, 20, 0.63950514793396, 0.01566754881635868 
679, , layer3.1.conv2, 20, 0.6467576622962952, 0.015568754241607904 
680, , layer3.1.conv2, 20, 0.6663822531700134, 0.014538008417718035 
681, , layer3.1.conv2, 20, 0.6591296792030334, 0.015156192260034663 
682, , layer3.1.conv2, 20, 0.658703088760376, 0.015183866341874868 
683, , layer3.1.conv2, 20, 0.658703088760376, 0.014953117833533182 
684, , layer3.1.conv2, 20, 0.6518771052360535, 0.01561014515382743 
685, , layer3.1.conv2, 20, 0.6655290126800537, 0.014787341531607682 
686, , layer3.1.conv2, 20, 0.658703088760376, 0.015245885244942565 
687, , layer3.1.conv2, 20, 0.6565699577331543, 0.015325339692215667 
688, , layer3.1.conv2, 20, 0.6548634767532349, 0.015443971882806296 
689, , layer3.1.conv2, 20, 0.6621160507202148, 0.015142510686413013 
690, , layer3.1.conv2, 20, 0.6616894006729126, 0.015050353908294704 
691, , layer4.1.conv2, 20, 0.3404437005519867, 0.027547179126902244 
692, , layer4.1.conv2, 20, 0.4744027256965637, 0.02314034366261837 
693, , layer4.1.conv2, 20, 0.5584471225738525, 0.019767234909249653 
694, , layer4.1.conv2, 20, 0.5691125988960266, 0.01858664888875883 
695, , layer4.1.conv2, 20, 0.5857508778572083, 0.017641359387099133 
696, , layer4.1.conv2, 20, 0.5921501517295837, 0.01718710537097153 
697, , layer4.1.conv2, 20, 0.6168941855430603, 0.016311470660740197 
698, , layer4.1.conv2, 20, 0.6224402785301208, 0.01605092964227289 
699, , layer4.1.conv2, 20, 0.6326791644096375, 0.015655389081038307 
700, , layer4.1.conv2, 20, 0.6386518478393555, 0.015490534413389784 
701, , layer4.1.conv2, 20, 0.6476109027862549, 0.015204548854825847 
702, , layer4.1.conv2, 20, 0.6446245908737183, 0.015395672470585478 
703, , layer4.1.conv2, 20, 0.6493173837661743, 0.015164833077239094 
704, , layer4.1.conv2, 20, 0.6612628102302551, 0.01458571205684858 
705, , layer4.1.conv2, 20, 0.651450514793396, 0.015122496484820143 
706, , layer4.1.conv2, 20, 0.657423198223114, 0.014854831268228973 
707, , layer4.1.conv2, 20, 0.6557167172431946, 0.014887081713450647 
708, , layer4.1.conv2, 20, 0.6548634767532349, 0.015060701118241804 
709, , layer4.1.conv2, 20, 0.6608361601829529, 0.014767623086914471 
710, , layer4.1.conv2, 20, 0.6757678985595703, 0.013997789462805811 
711, , layer4.1.conv2, 20, 0.6638225317001343, 0.014621775101476156 
712, , layer4.1.conv2, 20, 0.6689419746398926, 0.014482661693932253 
713, , layer4.1.conv2, 20, 0.6680887341499329, 0.014511830507183238 
714, , layer4.1.conv2, 20, 0.6612628102302551, 0.015173341169851633 
715, , layer4.1.conv2, 20, 0.6791808605194092, 0.01414939375918473 
716, , layer4.1.conv2, 20, 0.6697952151298523, 0.014637257582778207 
717, , layer4.1.conv2, 20, 0.6569966077804565, 0.014952618867133461 
718, , layer4.1.conv2, 20, 0.6680887341499329, 0.014650710073296528 
719, , layer4.1.conv2, 20, 0.6723549365997314, 0.01446947278041685 
720, , layer4.1.conv2, 20, 0.6676621437072754, 0.01459302167080775 
721, , layer1.1.conv2, 20, 0.30631399154663086, 0.029777187027622002 
722, , layer1.1.conv2, 20, 0.38267919421195984, 0.026790213513699816 
723, , layer1.1.conv2, 20, 0.40315699577331543, 0.0247897553820252 
724, , layer1.1.conv2, 20, 0.4163822531700134, 0.024459597727747907 
725, , layer1.1.conv2, 20, 0.4257679283618927, 0.023818639103869936 
726, , layer1.1.conv2, 20, 0.4351535737514496, 0.02365109398198209 
727, , layer1.1.conv2, 20, 0.45989760756492615, 0.022843542378459366 
728, , layer1.1.conv2, 20, 0.4697099030017853, 0.022562124210158713 
729, , layer1.1.conv2, 20, 0.47312286496162415, 0.022593516888217716 
730, , layer1.1.conv2, 20, 0.4859215021133423, 0.022014550871053654 
731, , layer1.1.conv2, 20, 0.49274742603302, 0.02169581334211517 
732, , layer1.1.conv2, 20, 0.48421502113342285, 0.022351722887783938 
733, , layer1.1.conv2, 20, 0.5076791644096375, 0.021827735804631643 
734, , layer1.1.conv2, 20, 0.5183447003364563, 0.021052950726179947 
735, , layer1.1.conv2, 20, 0.501279890537262, 0.02219025291972905 
736, , layer1.1.conv2, 20, 0.5162116289138794, 0.02144117873327317 
737, , layer1.1.conv2, 20, 0.5196245908737183, 0.021605717097711034 
738, , layer1.1.conv2, 20, 0.51450514793396, 0.022033006731586043 
739, , layer1.1.conv2, 20, 0.5230375528335571, 0.021763982635894123 
740, , layer1.1.conv2, 20, 0.5430887341499329, 0.020554025705153623 
741, , layer1.1.conv2, 20, 0.5371160507202148, 0.02138467577410029 
742, , layer1.1.conv2, 20, 0.5371160507202148, 0.021367044337475258 
743, , layer1.1.conv2, 20, 0.5362628102302551, 0.02137919968636166 
744, , layer1.1.conv2, 20, 0.5277303457260132, 0.022333217710065863 
745, , layer1.1.conv2, 20, 0.5371160507202148, 0.021205565908052816 
746, , layer1.1.conv2, 20, 0.5311433672904968, 0.02201756345165366 
747, , layer1.1.conv2, 20, 0.532423198223114, 0.02204951927472707 
748, , layer1.1.conv2, 20, 0.5319966077804565, 0.021977211312158827 
749, , layer1.1.conv2, 20, 0.532423198223114, 0.02164921613486401 
750, , layer1.1.conv2, 20, 0.5328498482704163, 0.02169562456016858 
751, , allConv, 20, 0.3404437005519867, 0.027547179126902244 
752, , allConv, 20, 0.4744027256965637, 0.02314034366261837 
753, , allConv, 20, 0.5584471225738525, 0.019767234909249653 
754, , allConv, 20, 0.5691125988960266, 0.01858664888875883 
755, , allConv, 20, 0.5857508778572083, 0.017641359387099133 
756, , allConv, 20, 0.5921501517295837, 0.01718710537097153 
757, , allConv, 20, 0.6168941855430603, 0.016311470660740197 
758, , allConv, 20, 0.6224402785301208, 0.01605092964227289 
759, , allConv, 20, 0.6326791644096375, 0.015655389081038307 
760, , allConv, 20, 0.6386518478393555, 0.015490534413389784 
761, , allConv, 20, 0.6476109027862549, 0.015204548854825847 
762, , allConv, 20, 0.6446245908737183, 0.015395672470585478 
763, , allConv, 20, 0.6493173837661743, 0.015164833077239094 
764, , allConv, 20, 0.6612628102302551, 0.01458571205684858 
765, , allConv, 20, 0.651450514793396, 0.015122496484820143 
766, , allConv, 20, 0.657423198223114, 0.014854831268228973 
767, , allConv, 20, 0.6557167172431946, 0.014887081713450647 
768, , allConv, 20, 0.6548634767532349, 0.015060701118241804 
769, , allConv, 20, 0.6608361601829529, 0.014767623086914471 
770, , allConv, 20, 0.6757678985595703, 0.013997789462805811 
771, , allConv, 20, 0.6638225317001343, 0.014621775101476156 
772, , allConv, 20, 0.6689419746398926, 0.014482661693932253 
773, , allConv, 20, 0.6680887341499329, 0.014511830507183238 
774, , allConv, 20, 0.6612628102302551, 0.015173341169851633 
775, , allConv, 20, 0.6791808605194092, 0.01414939375918473 
776, , allConv, 20, 0.6697952151298523, 0.014637257582778207 
777, , allConv, 20, 0.6569966077804565, 0.014952618867133461 
778, , allConv, 20, 0.6680887341499329, 0.014650710073296528 
779, , allConv, 20, 0.6723549365997314, 0.01446947278041685 
780, , allConv, 20, 0.6676621437072754, 0.01459302167080775 
781, , avgpool, 20, 0.3361774682998657, 0.027464798286099483 
782, , avgpool, 20, 0.48506826162338257, 0.02288850371442964 
783, , avgpool, 20, 0.5759385824203491, 0.019379708114947884 
784, , avgpool, 20, 0.5823378562927246, 0.018128524969869098 
785, , avgpool, 20, 0.5976962447166443, 0.017130378099736908 
786, , avgpool, 20, 0.6062286496162415, 0.01665964500133088 
787, , avgpool, 20, 0.6305460929870605, 0.015819438768124826 
788, , avgpool, 20, 0.6403583884239197, 0.015486003055456556 
789, , avgpool, 20, 0.6459044218063354, 0.01509987795566536 
790, , avgpool, 20, 0.6527303457260132, 0.014987352523482293 
791, , avgpool, 20, 0.6608361601829529, 0.014655082960177607 
792, , avgpool, 20, 0.6608361601829529, 0.014805565267140141 
793, , avgpool, 20, 0.6625426411628723, 0.014562297971607678 
794, , avgpool, 20, 0.6749146580696106, 0.014056399324749924 
795, , avgpool, 20, 0.6616894006729126, 0.014579245801570065 
